name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,inv,bar,barinv,dig_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice
7.45215,O1O2U3O4U5O3U6O5U1O7U4O6U7U2,"[[ 0 -1  1  0  0  0  0  0]
 [ 1  0  1  0  0  2  1  0]
 [-1 -1  0 -1 -1 -1  0  0]
 [ 0  0  1  0  1 -1  0 -1]
 [ 0  0  1 -1  0  0  1  0]
 [ 0 -2  1  1  0  0 -1  1]
 [ 0 -1  0  0 -1  1  0  0]
 [ 0  0  0  1  0 -1  0  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0 -1 -1 -1 -1]
 [ 0  0  0  0  1  0 -1  0]
 [ 0  0  0  0  0 -1  1 -1]
 [ 0  1 -1  0  0  1 -1  0]
 [ 0  1  0  1 -1  0  0  0]
 [ 0  1  1 -1  1  0  0 -2]
 [ 1  1  0  1  0  0  2  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, -1, 0, 1, 0, 0, 1, -1, 1, -1, 1, 0, 0, 0, 2]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 1, -1, -1, 0, 0, 0, 0, 1, 1, -1, 0, 1, -1, 0, 0]",t^{7} + 15 t^{5} + 57 t^{3} + 36 t,t^{8} + 17 t^{6} + 73 t^{4} + 48 t^{2},"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 1, -1, -1, 0, 0, 0, 0, 1, 1, -1, 0, 1, -1, 0, 0]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, -1, 0, 0, 1, 1, -1, -1, 0, 1, 1, -1, -1, 0, 1, 0]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, -1, 0, 1, 0, 1, -1, 0, -1, 1, 0, -1, 0, 1, 0, 1]","[0, 0, 0]","[[{7}, {4, 6}, {3, 5}, {1, 2}]]",0,1,"<a href=""/flatknot/7.45215"">7.45215</a>",O1O2U1U3O4U5O3U2O6U4O7U6O5U7,O1O2U3U2O4U5O6U4O7U6O3U1O5U7,O1O2U3O4U2O5U6O3U7O6U4O7U1U5,"[0, 0, 0]",{'O1O2U3O4U5O3U6O5U1O7U4O6U7U2'},1,,
7.45216,O1O2U3O4U5O3U6O5U2O7U1O6U7U4,"[[ 0 -1  0  0  1  0  0  0]
 [ 1  0  0  0  1  2  1  0]
 [ 0  0  0 -1 -1  1  1 -1]
 [ 0  0  1  0  2 -1 -1  0]
 [-1 -1  1 -2  0 -2  1 -1]
 [ 0 -2 -1  1  2  0 -1  1]
 [ 0 -1 -1  1 -1  1  0  0]
 [ 0  0  1  0  1 -1  0  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  1  1 -1 -2 -2 -1]
 [ 0 -1  0  1 -1  1 -1  0]
 [ 0 -1 -1  0  0  1  1 -1]
 [ 0  1  1  0  0 -1  0  0]
 [ 0  2 -1 -1  1  0  1 -2]
 [ 0  2  1 -1  0 -1  0  0]
 [ 1  1  0  1  0  2  0  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, -1, -1, 1, 2, 2, 1, -1, 1, -1, 1, 0, 0, -1, -1, 1, 1, 0, 0, -1, 2, 0]","[-1, 0, 0, 0, 0, 0, 1, -1, -1, 0, 2, 2, 1, -1, 0, -1, 1, 1, 1, -1, -1, -1, 0, 1, 1, -1, 0, 1]",t^{7} + 25 t^{5} + 121 t^{3} + 52 t,t^{8} + 27 t^{6} + 147 t^{4} + 66 t^{2},"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 1, -1, -1, 1, -1, -1, 0, 1, 2, 0, -1, -1, -1, 0, 2]","[-1, 0, 0, 0, 0, 0, 1, -1, -1, 0, 2, 2, 1, -1, 0, -1, 1, 1, 1, -1, -1, -1, 0, 1, 1, -1, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, -1, -1, 1, 1, -1, 0, -1, -1, 2, 0, -1, 1, 1, -1, 2]","[0, 0, 0]","[[{2, 7}, {3, 6}, {5}, {1, 4}]]",0,1,"<a href=""/flatknot/7.45216"">7.45216</a>",O1O2U3U4O5U2O4U1O6U5O7U6O3U7,O1O2U3U4O5U2O6U5O7U6O4U1O3U7,O1O2U3O4U2O5U6O3U7O6U1O7U5U4,"[0, 0, 0]",{'O1O2U3O4U5O3U6O5U2O7U1O6U7U4'},1,,
7.45217,O1O2U3O4U5O3U6O5U2O7U4O6U1U7,"[[ 0 -1  0  0  0  0  0  1]
 [ 1  0  0  1  1  1  0  1]
 [ 0  0  0 -1  0  1  0  0]
 [ 0 -1  1  0  1 -1  0  0]
 [ 0 -1  0 -1  0  0  1  0]
 [ 0 -1 -1  1  0  0 -1  2]
 [ 0  0  0  0 -1  1  0  1]
 [-1 -1  0  0  0 -2 -1  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0  0 -1 -2 -1]
 [ 0  0  0  1  1  0 -1 -1]
 [ 0  0 -1  0  0  1  0 -1]
 [ 0  0 -1  0  0  0  1  0]
 [ 0  1  0 -1  0  0  1  0]
 [ 0  2  1  0 -1 -1  0 -1]
 [ 1  1  1  1  0  0  1  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, -1, -1, 0, 1, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, -1, -1, 0, 1, 0, 0, -1, 0, 1, 0, -1, 1, -1, 0, 0]",t^{7} + 15 t^{5} + 49 t^{3} + 28 t,t^{8} + 17 t^{6} + 65 t^{4} + 40 t^{2},"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, -1, 0, 1, 1, -1, -1, -1, 0, 1, 0, -1, 1, 0, 1, 0]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, -1, -1, 0, 1, 0, 0, -1, 0, 1, 0, -1, 1, -1, 0, 0]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, -1, 0, 1, 0, 0, -1, 1, 1, 1, -1, 0, 0, 0, 2]","[0, 0, 0]","[[{1, 7}, {4, 6}, {3, 5}, {2}]]",0,1,"<a href=""/flatknot/7.45217"">7.45217</a>",O1O2U3U2O4U5O3U1O6U4O7U6O5U7,O1O2U1U3O4U5O6U4O7U6O3U2O5U7,O1O2U3O4U1O5U6O3U7O6U4O7U5U2,"[0, 0, 0]",{'O1O2U3O4U5O3U6O5U2O7U4O6U1U7'},1,,
7.45218,O1O2U3O4U5O3U6O7U2O5U1O6U4U7,"[[ 0 -1  0  0  0  0  0  1]
 [ 1  0  1  0  0  1  1  1]
 [ 0 -1  0  0 -2  1  1  0]
 [ 0  0  0  0  1 -1 -1  1]
 [ 0  0  2 -1  0 -1  1 -1]
 [ 0 -1 -1  1  1  0 -1  2]
 [ 0 -1 -1  1 -1  1  0  1]
 [-1 -1  0 -1  1 -2 -1  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  1  0 -1 -1 -2 -1]
 [ 0 -1  0  2  1 -1 -1  0]
 [ 0  0 -2  0  1  0  1 -1]
 [ 0  1 -1 -1  0  1  1 -1]
 [ 0  1  1  0 -1  0 -1  0]
 [ 0  2  1 -1 -1  1  0 -1]
 [ 1  1  0  1  1  0  1  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 2, 1, -2, -1, 1, 1, 0, -1, 0, -1, 1, -1, -1, 1, 1, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 2, 1, -1, 1, -1, 1, 0, 1, -1, -1, 0, 0, 1, 1, -2, 0, 1]",t^{7} + 23 t^{5} + 85 t^{3} + 19 t,t^{8} + 25 t^{6} + 113 t^{4} + 27 t^{2},"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, -1, -1, 0, 2, 1, -1, -1, 1, 0, -1, -1, -1, -1, 0, 2]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 2, 1, -1, 1, -1, 1, 0, 1, -1, -1, 0, 0, 1, 1, -2, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, -1, -1, 1, 2, -1, -1, -1, 0, 1, -1, -1, 2, -1, 1, 0]","[0, 0, 0]","[[{1, 7}, {6}, {2, 5}, {3, 4}]]",0,1,"<a href=""/flatknot/7.45218"">7.45218</a>",O1O2U3U4O5U2O6U1O3U5O7U6O4U7,O1O2U3U4O5U1O6U5O7U2O4U6O3U7,O1O2U3O4U5O6U1O3U7O5U2O7U6U4,"[0, 0, 0]","{'O1O2U3U4O5O3U6U7O6U2O4U1O7U5', 'O1O2U3O4U5O3U6O7U2O5U1O6U4U7'}",2,,
7.45219,O1O2U3O4U5O3U1O6U2O7U6O5U7U4,"[[ 0 -1  0  0  1  0  0  0]
 [ 1  0  1  1  0  1  1 -1]
 [ 0 -1  0  0  0  0  1  0]
 [ 0 -1  0  0  2 -1  0  1]
 [-1  0  0 -2  0  0 -1  0]
 [ 0 -1  0  1  0  0  0 -1]
 [ 0 -1 -1  0  1  0  0  1]
 [ 0  1  0 -1  0  1 -1  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0  0 -1 -2  0]
 [ 0  0  0  1  0 -1 -1  1]
 [ 0  0 -1  0  0  0  1 -1]
 [ 0  0  0  0  0  1  0 -1]
 [ 0  1  1  0 -1  0  0 -1]
 [ 0  2  1 -1  0  0  0 -1]
 [ 1  0 -1  1  1  1  1  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, -1, 0, 1, 1, -1, 0, 0, -1, 1, -1, 0, 1, 0, 1, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 2, 0, -1, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0, 2]",t^{7} + 15 t^{5} + 42 t^{3} + 32 t,t^{8} + 17 t^{6} + 56 t^{4} + 48 t^{2},"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, -1, 0, 0, 0, 1, 0, 0, -1, 0, -1, 1, 1, -1, -1, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 2, 0, -1, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0, 2]","[-1, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, 0, -1, -1, 0, 1, 0, 0, -1, 0, 1, 0, -1, 2, 0, 0, 0]","[0, 0, 0]","[[{2, 7}, {6}, {3, 5}, {1, 4}]]",0,1,"<a href=""/flatknot/7.45219"">7.45219</a>",O1O2U3U4O5U6O4U1O6U2O7U5O3U7,O1O2U3U4O5U2O6U5O3U7O4U1O7U6,O1O2U3O4U2O5U4O6U7O3U1O7U5U6,"[0, 0, 0]",{'O1O2U3O4U5O3U1O6U2O7U6O5U7U4'},1,-4032*K1**4 + 6864*K1**2*K2 - 2832*K1**2 - 2424*K2**2 + 2422,
7.45220,O1O2U3O4U5O3U1O6U4O7U2O5U6U7,"[[ 0 -1  0  0  0  0  0  1]
 [ 1  0  2  1  0  0  1  0]
 [ 0 -2  0  1 -1  0  1  1]
 [ 0 -1 -1  0  0  0  0  2]
 [ 0  0  1  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0]
 [ 0 -1 -1  0  0  0  0  1]
 [-1  0 -1 -2  0  0 -1  0]]","[[ 0  1  0  0 -1]
 [-1  0 -1 -2  0]
 [ 0  1  0  1 -2]
 [ 0  2 -1  0 -1]
 [ 1  0  2  1  0]]",False,"[-1, 0, 0, 1, 1, 2, 0, -1, 2, 1]","[-1, 0, 0, 1, -1, 0, 2, -1, 0, -1]",t^{4} + 11 t^{2} + 9,t^{5} + 13 t^{3} + 13 t,"[-1, 0, 0, 1, -1, 0, 2, -1, 0, -1]","[-1, 0, 0, 1, -1, 0, 2, -1, 0, -1]","[-1, 0, 0, 1, 1, 2, 0, -1, 2, 1]","[0, 0, 1]","[[{1, 7}, {4, 6}, {5}, {2, 3}]]",0,1,"<a href=""/flatknot/7.45220"">7.45220</a>",O1O2U3U4O5U1O3U6O4U2O7U5O6U7,O1O2U3U4O5U6O7U5O3U1O6U2O4U7,O1O2U3O4U1O5U2O6U7O3U5O7U4U6,"[0, 0, 0]","{'O1O2U3O4U5O3U1O6U4O7U2O5U6U7', 'O1O2U3U4O5O3U1U5O6O7U2U6O4U7'}",2,,
7.45221,O1O2U3O4U5O3U1O6U4O7U6O5U2U7,"[[ 0 -1  0  0  0  0  0  1]
 [ 1  0  1  1  0  1  1  0]
 [ 0 -1  0  0 -1  0  1  1]
 [ 0 -1  0  0  0  0 -1  2]
 [ 0  0  1  0  0 -1  1  0]
 [ 0 -1  0  0  1  0  0  0]
 [ 0 -1 -1  1 -1  0  0  1]
 [-1  0 -1 -2  0  0 -1  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0 -1 -1 -2  0]
 [ 0  0  0  1  0  0  0 -1]
 [ 0  0 -1  0  1  1  0  0]
 [ 0  1  0 -1  0  1  0 -1]
 [ 0  1  0 -1 -1  0  1 -1]
 [ 0  2  0  0  0 -1  0 -1]
 [ 1  0  1  0  1  1  1  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, -1, 0, 0, 0, 1, -1, -1, 0, 0, -1, 0, 1, -1, 1, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 1, 2, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, -1, 1, 0]",t^{7} + 15 t^{5} + 51 t^{3} + 45 t,t^{8} + 17 t^{6} + 63 t^{4} + 59 t^{2},"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, -1, 0, 0, 1, 0, -1, 0, 1, 0, 0, 0, -1, -1, 1, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 1, 2, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, -1, 1, 0]","[-1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, -1, 0, 1, 1, 0, 0, 0, 0, 0, -1, 0, 2, -1, 1, 1]","[0, 0, 0]","[[{1, 7}, {4, 6}, {3, 5}, {2}]]",0,1,"<a href=""/flatknot/7.45221"">7.45221</a>",O1O2U3U1O4U5O3U6O5U2O7U4O6U7,O1O2U3U1O4U5O6U4O3U7O5U2O7U6,O1O2U3O4U1O5U4O6U7O3U5O7U2U6,"[0, 0, 0]",{'O1O2U3O4U5O3U1O6U4O7U6O5U2U7'},1,,
7.45222,O1O2U3O4U5O3U1O6U4O7U6O5U7U2,"[[ 0 -1  1  0  0  0  0  0]
 [ 1  0  1  1  0  1  1 -1]
 [-1 -1  0 -1 -1  0  0  0]
 [ 0 -1  1  0  0  0 -1  1]
 [ 0  0  1  0  0 -1  1  0]
 [ 0 -1  0  0  1  0  0 -1]
 [ 0 -1  0  1 -1  0  0  1]
 [ 0  1  0 -1  0  1 -1  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0  0 -1 -1 -1]
 [ 0  0  0  1  0  1 -1 -1]
 [ 0  0 -1  0  1 -1  0  1]
 [ 0  0  0 -1  0  0  1 -1]
 [ 0  1 -1  1  0  0  0 -1]
 [ 0  1  1  0 -1  0  0  0]
 [ 1  1  1 -1  1  1  0  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, -1, 0, -1, 1, 1, -1, 1, 0, -1, 0, -1, 1, 0, 1, 0]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 0, -1, -1, 1, 0, 0, 1, -1, 1, -1, 0, 1, 0, 0, 0]",t^{7} + 13 t^{5} + 49 t^{3} + 56 t,t^{8} + 15 t^{6} + 65 t^{4} + 84 t^{2},"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, -1, 0, 1, -1, 1, 0, 0, -1, 0, -1, 1, 1, 0, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, -1, 0, 1, 0, 1, -1, 0, 1, 0, 1, 0, -1, 0, 2]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 0, -1, -1, 1, 0, 0, 1, -1, 1, -1, 0, 1, 0, 0, 0]","[0, 0, 0]","[[{6, 7}, {4, 5}, {3}, {1, 2}]]",0,1,"<a href=""/flatknot/7.45222"">7.45222</a>",O1O2U1U3O4U5O3U6O5U2O7U4O6U7,O1O2U3U2O4U5O6U4O3U7O5U1O7U6,O1O2U3O4U2O5U4O6U7O3U5O7U1U6,"[0, 0, 0]",{'O1O2U3O4U5O3U1O6U4O7U6O5U7U2'},1,,
7.45223,O1O2U3O4U5O3U6O7U1O6U2O5U7U4,"[[ 0 -1  0  0  1  0  0  0]
 [ 1  0  0  1  0  2  1  0]
 [ 0  0  0  0  0  1  0 -1]
 [ 0 -1  0  0  2 -1  0  1]
 [-1  0  0 -2  0  0  0 -2]
 [ 0 -2 -1  1  0  0  0  1]
 [ 0 -1  0  0  0  0  0  0]
 [ 0  0  1 -1  2 -1  0  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0  0 -2 -2  0]
 [ 0  0  0  1  0  0 -1  0]
 [ 0  0 -1  0  0  1  1 -2]
 [ 0  0  0  0  0  0  0 -1]
 [ 0  2  0 -1  0  0  1 -1]
 [ 0  2  1 -1  0 -1  0  0]
 [ 1  0  0  2  1  1  0  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, -1, 0, 0, 1, 0, 0, -1, -1, 2, 0, 0, 1, -1, 1, 0]","[-1, 0, 0, 0, 0, 0, 1, -1, -1, 1, 1, 1, 2, -1, -1, 0, 1, 1, -1, 0, 0, 0, 0, -1, -1, 0, 0, 1]",t^{7} + 19 t^{5} + 68 t^{3} + 16 t,t^{8} + 21 t^{6} + 88 t^{4} + 24 t^{2},"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 1, 2, -1, 0, -1, 1, 1, 0, -1, 0, -1, 0, 0, 1, -1, -1, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, -1, 1, 1, 1, 2, -1, -1, 0, 1, 1, -1, 0, 0, 0, 0, -1, -1, 0, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, -1, 0, 0, 1, 0, -1, 0, -1, 2, 0, -1, 2, 0, 0, 0]","[0, 0, 0]","[[{5, 7}, {3, 6}, {1, 4}, {2}]]",0,1,"<a href=""/flatknot/7.45223"">7.45223</a>",O1O2U3U4O5U1O6U2O4U6O7U5O3U7,O1O2U3U4O5U2O6U5O7U1O3U7O4U6,O1O2U3O4U5O6U2O5U7O3U1O7U4U6,"[0, 0, 0]","{'O1O2U3U4O5O6U7U1O4O3U6U2O7U5', 'O1O2U3O4U5O3U6O7U1O6U2O5U7U4'}",2,,
7.45224,O1O2U3O4U5O3U6O7U2O6U1O5U7U4,"[[ 0 -1  0  0  1  0  0  0]
 [ 1  0  1  1  1  1  0  0]
 [ 0 -1  0  0 -1  2  0 -1]
 [ 0 -1  0  0  2 -1  0  1]
 [-1 -1  1 -2  0  0  0 -2]
 [ 0 -1 -2  1  0  0  0  1]
 [ 0  0  0  0  0  0  0  0]
 [ 0  0  1 -1  2 -1  0  0]]","[[ 0  1  0  0  0  0 -1]
 [-1  0  1  0 -2 -2 -1]
 [ 0 -1  0  2  0 -1 -1]
 [ 0  0 -2  0  1  1 -1]
 [ 0  2  0 -1  0  1 -1]
 [ 0  2  1 -1 -1  0  0]
 [ 1  1  1  1  1  0  0]]",False,"[-1, 0, 0, 0, 0, 1, -1, 0, 2, 2, 1, -2, 0, 1, 1, -1, -1, 1, -1, 1, 0]","[-1, 0, 0, 0, 0, 1, -1, -1, 1, 2, 1, -1, -1, 1, 1, -1, 0, 0, -2, 0, 0]",t^{6} + 21 t^{4} + 83 t^{2} + 9,t^{7} + 23 t^{5} + 109 t^{3} + 13 t,"[-1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, -2, 0, 1, 2, -1, -1, 1, -1, -1, -1]","[-1, 0, 0, 0, 0, 1, -1, -1, 1, 2, 1, -1, -1, 1, 1, -1, 0, 0, -2, 0, 0]","[-1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, 1, 2, -1, 0, 2, -2, 0, -1]","[0, 0, 0]","[[{2, 7}, {6}, {3, 5}, {1, 4}]]",0,1,"<a href=""/flatknot/7.45224"">7.45224</a>",O1O2U3U4O5U2O6U1O4U6O7U5O3U7,O1O2U3U4O5U2O6U5O7U1O4U7O3U6,O1O2U3O4U5O6U2O5U7O3U1O7U6U4,"[0, 0, 0]",{'O1O2U3O4U5O3U6O7U2O6U1O5U7U4'},1,,
7.45225,O1O2U3O4U5O3U6O7U4O6U1O5U2U7,"[[ 0 -1  0  0  0  0  0  1]
 [ 1  0  0  2  0  1  0  1]
 [ 0  0  0  0  1  0 -1  0]
 [ 0 -2  0  0  0  0  1  1]
 [ 0  0 -1  0  0  1  0 -1]
 [ 0 -1  0  0 -1  0  0  2]
 [ 0  0  1 -1  0  0  0  1]
 [-1 -1  0 -1  1 -2 -1  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  1  0 -1 -1 -2 -1]
 [ 0 -1  0 -1  0  0  1  0]
 [ 0  0  1  0  0 -1  0  0]
 [ 0  1  0  0  0  1  0 -2]
 [ 0  1  0  1 -1  0  0  0]
 [ 0  2 -1  0  0  0  0 -1]
 [ 1  1  0  0  2  0  1  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 2, 1, 1, 0, 0, -1, 0, 0, 1, 0, 0, -1, 0, 2, 0, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 2, 1, 0, 0, 0, -1, 0, -1, 1, 0, 1, 0, 0, -1, 1, 1, 1]",t^{7} + 17 t^{5} + 64 t^{3} + 54 t,t^{8} + 19 t^{6} + 76 t^{4} + 68 t^{2},"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 1, -1, -1, 0, 0, -1, 1, 2]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 2, 1, 0, 0, 0, -1, 0, -1, 1, 0, 1, 0, 0, -1, 1, 1, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, -1, 0, 1, 0, -1, -1, 0, 0, 0, 0, -1, 1, 0, 2, 1]","[0, 0, 0]","[[{1, 7}, {4, 6}, {3, 5}, {2}]]",0,1,"<a href=""/flatknot/7.45225"">7.45225</a>",O1O2U3U1O4U2O5U6O3U5O7U4O6U7,O1O2U3U1O4U5O6U4O7U2O5U7O3U6,O1O2U3O4U5O6U1O5U7O3U6O7U2U4,"[0, 0, 0]",{'O1O2U3O4U5O3U6O7U4O6U1O5U2U7'},1,,
7.45226,O1O2U3O4U5O3U6O7U4O6U1O5U7U2,"[[ 0 -1  1  0  0  0  0  0]
 [ 1  0  1  2  0  1  0  0]
 [-1 -1  0 -1  0  0 -1 -1]
 [ 0 -2  1  0  0  0  1  0]
 [ 0  0  0  0  0  1  0 -1]
 [ 0 -1  0  0 -1  0  0  1]
 [ 0  0  1 -1  0  0  0  0]
 [ 0  0  1  0  1 -1  0  0]]","[[ 0  1  0  0  0  0  0 -1]
 [-1  0  0  0 -1 -1 -1 -1]
 [ 0  0  0  1  0  0 -1  0]
 [ 0  0 -1  0  0  0  1 -1]
 [ 0  1  0  0  0  1  0 -2]
 [ 0  1  0  0 -1  0  0  0]
 [ 0  1  1 -1  0  0  0  0]
 [ 1  1  0  1  2  0  0  0]]",True,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, -1, 0, 0, 1, 0, 0, 0, -1, 1, -1, 0, 2, 0, 0, 0]","[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, -1, 1, 1, 0, 0, 0, -1, 0, 1]",t^{7} + 13 t^{5} + 46 t^{3} + 38 t,t^{8} + 15 t^{6} + 58 t^{4} + 52 t^{2},"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, -1, 1, 1, 0, 0, 0, -1, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, -1, -1, 1, 1, -1, 0, 1]","[-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, -1, 0, 1, 0, 0, 0, -1, 0, 1, 0, -1, 1, 0, 0, 1]","[0, 0, 0]","[[{5, 7}, {3, 6}, {4}, {1, 2}]]",0,1,"<a href=""/flatknot/7.45226"">7.45226</a>",O1O2U1U3O4U2O5U6O3U5O7U4O6U7,O1O2U3U2O4U5O6U4O7U1O5U7O3U6,O1O2U3O4U5O6U2O5U7O3U6O7U1U4,"[0, 0, 0]","{'O1O2U3O4U5O3U6O7U4O6U1O5U7U2', 'O1O2U3U4O5O3U6U5O7O6U1U7O4U2'}",2,,
